den;datum;orp_kod;orp_nazev;incidence_7;incidence_65_7;incidence_75_7;prevalence;prevalence_65;prevalence_75;aktualni_pocet_hospitalizovanych_osob;nove_hosp_7;testy_7
středa;2020-07-15;2015;Mladá Boleslav;0;0;0;5;0;0;;0;96
středa;2020-07-15;2016;Mnichovo Hradiště;0;0;0;0;0;0;;0;12
středa;2020-07-15;6402;Boskovice;0;0;0;0;0;0;;0;61
středa;2020-07-15;6403;Brno;11;2;0;36;5;0;2;2;581
středa;2020-07-15;2017;Neratovice;13;2;0;15;2;0;;0;60
středa;2020-07-15;6404;Břeclav;2;0;0;4;0;0;;0;58
středa;2020-07-15;2018;Nymburk;1;0;0;1;0;0;1;1;54
středa;2020-07-15;6405;Bučovice;0;0;0;0;0;0;;0;8
středa;2020-07-15;2019;Poděbrady;4;0;0;9;1;1;3;1;56
středa;2020-07-15;6406;Hodonín;0;0;0;0;0;0;;0;60
středa;2020-07-15;2021;Rakovník;0;0;0;0;0;0;;0;67
středa;2020-07-15;6408;Ivančice;1;0;0;4;1;1;;0;19
středa;2020-07-15;6407;Hustopeče;3;0;0;3;0;0;;0;36
středa;2020-07-15;2020;Příbram;1;0;0;6;0;0;;0;51
středa;2020-07-15;2022;Říčany;5;0;0;10;2;1;;0;129
středa;2020-07-15;2023;Sedlčany;0;0;0;0;0;0;;0;12
středa;2020-07-15;6410;Kyjov;1;0;0;2;0;0;1;1;65
středa;2020-07-15;6409;Kuřim;0;0;0;0;0;0;;0;35
středa;2020-07-15;2024;Slaný;0;0;0;1;0;0;;0;35
středa;2020-07-15;6412;Moravský Krumlov;0;0;0;0;0;0;;0;19
středa;2020-07-15;6411;Mikulov;0;0;0;0;0;0;;0;14
středa;2020-07-15;2025;Vlašim;0;0;0;0;0;0;;0;38
středa;2020-07-15;2026;Votice;0;0;0;0;0;0;;0;12
středa;2020-07-15;6413;Pohořelice;0;0;0;0;0;0;;0;18
středa;2020-07-15;6414;Rosice;1;0;0;1;0;0;;0;28
středa;2020-07-15;3101;Blatná;0;0;0;0;0;0;;0;6
středa;2020-07-15;6415;Slavkov u Brna;1;0;0;3;1;0;;0;20
středa;2020-07-15;3102;České Budějovice;0;0;0;1;1;0;;0;97
středa;2020-07-15;3103;Český Krumlov;0;0;0;0;0;0;;0;22
středa;2020-07-15;6416;Šlapanice;3;0;0;3;0;0;;0;68
středa;2020-07-15;3104;Dačice;0;0;0;0;0;0;;0;11
středa;2020-07-15;6417;Tišnov;0;0;0;1;0;0;;0;48
středa;2020-07-15;3105;Jindřichův Hradec;0;0;0;2;0;0;;0;43
středa;2020-07-15;6418;Veselí nad Moravou;3;0;0;3;0;0;;0;43
středa;2020-07-15;3106;Kaplice;0;0;0;0;0;0;;0;15
středa;2020-07-15;6419;Vyškov;0;0;0;0;0;0;;0;37
středa;2020-07-15;6420;Znojmo;1;0;0;5;0;0;;0;70
středa;2020-07-15;3108;Písek;0;0;0;0;0;0;;0;41
středa;2020-07-15;3107;Milevsko;0;0;0;0;0;0;;0;11
středa;2020-07-15;6421;Židlochovice;0;0;0;0;0;0;;0;32
středa;2020-07-15;3109;Prachatice;1;0;0;2;0;0;;0;33
středa;2020-07-15;7101;Hranice;1;0;0;1;0;0;;0;41
středa;2020-07-15;7102;Jeseník;0;0;0;0;0;0;;0;34
středa;2020-07-15;3110;Soběslav;0;0;0;0;0;0;;0;9
středa;2020-07-15;7103;Konice;0;0;0;0;0;0;;0;11
středa;2020-07-15;3111;Strakonice;0;0;0;2;0;0;;0;46
středa;2020-07-15;7104;Lipník nad Bečvou;0;0;0;1;0;0;;0;45
středa;2020-07-15;3112;Tábor;3;0;0;4;1;1;;0;68
středa;2020-07-15;3113;Trhové Sviny;0;0;0;0;0;0;;0;4
středa;2020-07-15;7106;Mohelnice;0;0;0;0;0;0;;0;11
středa;2020-07-15;7105;Litovel;1;0;0;1;-1;0;;1;24
středa;2020-07-15;7107;Olomouc;20;0;0;29;1;1;3;2;319
středa;2020-07-15;3114;Třeboň;2;0;0;2;0;0;;0;34
středa;2020-07-15;3115;Týn nad Vltavou;0;0;0;0;0;0;;0;8
středa;2020-07-15;7108;Prostějov;2;0;0;5;0;0;;0;75
středa;2020-07-15;3116;Vimperk;0;0;0;0;0;0;;0;12
středa;2020-07-15;3117;Vodňany;0;0;0;0;0;0;;0;79
středa;2020-07-15;7109;Přerov;0;0;0;4;2;1;;0;84
středa;2020-07-15;7110;Šternberk;0;0;0;0;0;0;;0;28
středa;2020-07-15;3201;Blovice;0;0;0;0;0;0;;0;8
středa;2020-07-15;7111;Šumperk;0;0;0;0;0;0;;0;48
středa;2020-07-15;3202;Domažlice;0;0;0;1;0;-1;;0;17
středa;2020-07-15;3203;Horažďovice;0;0;0;0;0;0;;0;2
středa;2020-07-15;7113;Zábřeh;0;0;0;0;0;0;1;0;26
středa;2020-07-15;3204;Horšovský Týn;0;0;0;0;0;0;;0;8
středa;2020-07-15;3205;Klatovy;0;0;0;0;0;0;;0;39
středa;2020-07-15;7201;Bystřice pod Hostýnem;0;0;0;1;0;0;;0;12
středa;2020-07-15;3206;Kralovice;0;0;0;0;0;0;;0;15
středa;2020-07-15;7202;Holešov;0;0;0;0;0;0;;0;13
středa;2020-07-15;7203;Kroměříž;3;2;1;3;2;1;;0;54
středa;2020-07-15;7204;Luhačovice;0;0;0;0;0;0;;0;12
středa;2020-07-15;3207;Nepomuk;0;0;0;1;0;0;;0;13
středa;2020-07-15;3208;Nýřany;0;0;0;0;0;0;;0;35
středa;2020-07-15;7205;Otrokovice;0;0;0;0;0;0;;0;40
středa;2020-07-15;3209;Plzeň;2;0;0;7;0;0;;0;165
středa;2020-07-15;7206;Rožnov pod Radhoštěm;5;0;0;5;0;0;;0;57
středa;2020-07-15;3210;Přeštice;0;0;0;0;0;0;;0;15
středa;2020-07-15;3211;Rokycany;0;0;0;0;0;0;;0;30
středa;2020-07-15;7207;Uherské Hradiště;8;0;0;11;0;0;;0;243
středa;2020-07-15;3212;Stod;0;0;0;0;0;0;;0;18
středa;2020-07-15;3213;Stříbro;0;0;0;0;0;0;;0;10
středa;2020-07-15;7208;Uherský Brod;7;2;1;9;2;1;3;2;130
středa;2020-07-15;7112;Uničov;0;0;0;1;1;1;;0;14
středa;2020-07-15;7209;Valašské Klobouky;0;0;0;0;0;0;;0;25
středa;2020-07-15;7210;Valašské Meziříčí;4;0;0;5;0;0;;0;59
středa;2020-07-15;3214;Sušice;1;1;0;2;2;1;;0;17
středa;2020-07-15;3215;Tachov;0;0;0;0;0;0;;0;16
středa;2020-07-15;7211;Vizovice;1;0;0;1;0;0;;0;27
středa;2020-07-15;4101;Aš;0;0;0;0;0;0;;0;16
středa;2020-07-15;7212;Vsetín;0;0;0;2;2;0;;0;43
středa;2020-07-15;4102;Cheb;0;0;0;1;0;0;;0;37
středa;2020-07-15;7213;Zlín;0;0;0;2;1;1;;0;114
středa;2020-07-15;4103;Karlovy Vary;0;0;0;1;0;0;;0;70
středa;2020-07-15;8001;Bílovec;4;1;1;10;1;1;1;1;156
středa;2020-07-15;4104;Kraslice;0;0;0;0;0;0;;0;4
středa;2020-07-15;8002;Bohumín;8;1;1;27;3;3;1;1;269
středa;2020-07-15;4105;Mariánské Lázně;0;0;0;1;0;0;;0;15
středa;2020-07-15;8003;Bruntál;1;0;0;4;1;0;;0;30
středa;2020-07-15;4106;Ostrov;0;0;0;1;0;0;;0;19
středa;2020-07-15;8004;Český Těšín;24;1;1;52;4;3;3;0;265
středa;2020-07-15;8005;Frenštát pod Radhoštěm;2;0;0;2;0;0;;0;95
středa;2020-07-15;4201;Bílina;0;0;0;0;0;0;;0;6
středa;2020-07-15;8006;Frýdek-Místek;34;4;2;79;5;3;4;2;1109
středa;2020-07-15;4107;Sokolov;0;0;0;1;1;1;;0;55
středa;2020-07-15;4202;Děčín;0;0;0;1;0;0;;0;24
středa;2020-07-15;8007;Frýdlant nad Ostravicí;1;0;0;6;0;0;;0;174
středa;2020-07-15;4203;Chomutov;1;0;0;1;0;0;;0;32
středa;2020-07-15;4204;Kadaň;0;0;0;1;0;0;;0;22
středa;2020-07-15;4205;Litoměřice;0;0;0;8;6;3;;0;37
středa;2020-07-15;4206;Litvínov;0;0;0;1;1;1;;0;20
středa;2020-07-15;4207;Louny;0;0;0;0;0;0;;0;19
středa;2020-07-15;4208;Lovosice;0;0;0;1;1;0;;0;13
středa;2020-07-15;8008;Havířov;71;12;5;265;30;11;15;4;1655
středa;2020-07-15;8009;Hlučín;9;0;0;15;2;2;;0;156
středa;2020-07-15;4209;Most;0;0;0;3;2;2;;0;23
středa;2020-07-15;4210;Podbořany;0;0;0;1;0;0;;0;4
středa;2020-07-15;4211;Roudnice nad Labem;0;0;0;2;0;0;;0;26
středa;2020-07-15;8010;Jablunkov;1;0;0;6;0;0;;0;151
středa;2020-07-15;8011;Karviná;41;5;0;183;13;4;12;6;989
středa;2020-07-15;4212;Rumburk;0;0;0;0;0;0;;0;23
středa;2020-07-15;8012;Kopřivnice;3;1;0;4;1;0;;0;250
středa;2020-07-15;8013;Kravaře;4;0;0;4;0;0;;0;31
středa;2020-07-15;4213;Teplice;1;0;0;3;1;0;;0;59
středa;2020-07-15;4215;Varnsdorf;0;0;0;0;0;0;;0;8
středa;2020-07-15;8015;Nový Jičín;12;0;0;22;0;0;;0;407
středa;2020-07-15;4214;Ústí nad Labem;0;0;0;7;2;2;;0;54
středa;2020-07-15;8014;Krnov;0;0;0;1;0;0;;0;76
středa;2020-07-15;8018;Orlová;13;4;1;89;9;1;9;4;476
středa;2020-07-15;8017;Opava;3;1;0;3;0;0;;0;160
středa;2020-07-15;8016;Odry;1;0;0;2;0;0;;0;74
středa;2020-07-15;4216;Žatec;0;0;0;0;0;0;;0;12
středa;2020-07-15;5101;Česká Lípa;2;0;0;2;0;0;;0;58
středa;2020-07-15;8019;Ostrava;41;4;1;146;16;7;3;1;1610
středa;2020-07-15;5103;Jablonec nad Nisou;5;0;0;15;0;0;;0;174
středa;2020-07-15;5102;Frýdlant;0;0;0;0;0;0;;0;29
středa;2020-07-15;8020;Rýmařov;0;0;0;0;0;0;;0;12
středa;2020-07-15;8021;Třinec;28;1;0;54;4;2;1;0;388
středa;2020-07-15;5104;Jilemnice;0;0;0;1;0;0;;0;19
středa;2020-07-15;5105;Liberec;6;1;0;36;2;1;1;1;282
středa;2020-07-15;8022;Vítkov;2;1;1;2;1;1;;0;14
středa;2020-07-15;5106;Nový Bor;0;0;0;0;0;0;;0;23
středa;2020-07-15;5107;Semily;1;0;0;3;0;0;;0;18
středa;2020-07-15;5108;Tanvald;0;0;0;0;0;0;;0;16
středa;2020-07-15;5109;Turnov;1;0;0;1;0;0;;0;43
středa;2020-07-15;5110;Železný Brod;0;0;0;2;2;0;;0;14
středa;2020-07-15;5201;Broumov;0;0;0;1;0;0;;0;6
středa;2020-07-15;5202;Dobruška;0;0;0;0;0;0;;0;10
středa;2020-07-15;5203;Dvůr Králové nad Labem;1;0;0;1;0;0;;0;13
středa;2020-07-15;5204;Hořice;0;0;0;0;0;0;;0;20
středa;2020-07-15;5205;Hradec Králové;3;0;0;9;1;0;;0;166
středa;2020-07-15;5206;Jaroměř;0;0;0;1;1;0;;0;10
středa;2020-07-15;5207;Jičín;1;0;0;7;1;1;1;1;105
středa;2020-07-15;5208;Kostelec nad Orlicí;0;0;0;0;0;0;;0;14
středa;2020-07-15;5209;Náchod;1;0;0;3;1;0;;0;41
středa;2020-07-15;5210;Nová Paka;0;0;0;0;0;0;;0;10
středa;2020-07-15;5211;Nové Město nad Metují;0;0;0;1;1;1;;0;5
středa;2020-07-15;5212;Nový Bydžov;0;0;0;0;0;0;;0;27
středa;2020-07-15;5213;Rychnov nad Kněžnou;0;0;0;0;0;0;;0;18
středa;2020-07-15;5214;Trutnov;0;0;0;3;1;0;1;0;81
středa;2020-07-15;5215;Vrchlabí;0;0;0;0;0;0;;0;22
středa;2020-07-15;5301;Česká Třebová;0;0;0;0;0;0;;0;18
středa;2020-07-15;5302;Hlinsko;0;0;0;0;0;0;;0;15
středa;2020-07-15;5303;Holice;3;2;1;4;2;1;1;1;53
středa;2020-07-15;5304;Chrudim;3;0;0;10;5;2;1;0;122
středa;2020-07-15;5305;Králíky;0;0;0;0;0;0;;0;7
středa;2020-07-15;5306;Lanškroun;0;0;0;0;0;0;;0;14
středa;2020-07-15;5307;Litomyšl;0;0;0;2;1;1;;0;23
středa;2020-07-15;5308;Moravská Třebová;1;0;0;1;0;0;;0;18
středa;2020-07-15;5309;Pardubice;3;0;0;5;1;0;;0;177
středa;2020-07-15;5310;Polička;0;0;0;0;0;0;;0;21
středa;2020-07-15;5311;Přelouč;1;0;0;3;2;0;;0;23
středa;2020-07-15;5312;Svitavy;1;1;1;1;1;1;1;1;64
středa;2020-07-15;5313;Ústí nad Orlicí;0;0;0;0;0;0;;0;17
středa;2020-07-15;5314;Vysoké Mýto;0;0;0;0;0;0;;0;44
středa;2020-07-15;5315;Žamberk;0;0;0;0;0;0;;0;17
středa;2020-07-15;6301;Bystřice nad Pernštejnem;1;0;0;1;0;0;;0;18
středa;2020-07-15;0;Praha;92;8;3;304;26;17;9;4;3218
středa;2020-07-15;2001;Benešov;2;1;1;4;1;1;;0;103
středa;2020-07-15;6303;Humpolec;0;0;0;0;0;0;;0;13
středa;2020-07-15;6302;Havlíčkův Brod;1;0;0;1;0;0;;0;66
středa;2020-07-15;6305;Jihlava;16;4;4;30;4;4;;0;418
středa;2020-07-15;2003;Brandýs n.L.- St.Boleslav;7;0;0;14;0;0;;0;191
středa;2020-07-15;2002;Beroun;0;0;0;2;0;0;;0;89
středa;2020-07-15;6304;Chotěboř;0;0;0;0;0;0;;0;18
středa;2020-07-15;2004;Čáslav;2;0;0;4;0;0;;0;116
středa;2020-07-15;6306;Moravské Budějovice;0;0;0;0;0;0;;0;22
středa;2020-07-15;6307;Náměšť nad Oslavou;0;0;0;0;0;0;;0;11
středa;2020-07-15;2006;Český Brod;0;0;0;0;0;0;;0;26
středa;2020-07-15;2005;Černošice;13;1;0;26;1;0;;0;290
středa;2020-07-15;2007;Dobříš;0;0;0;1;0;0;;0;27
středa;2020-07-15;6308;Nové Město na Moravě;0;0;0;0;0;0;;0;16
středa;2020-07-15;6309;Pacov;0;0;0;0;0;0;;0;4
středa;2020-07-15;2008;Hořovice;1;0;0;1;0;0;;0;43
středa;2020-07-15;6310;Pelhřimov;0;0;0;1;0;0;;0;37
středa;2020-07-15;2009;Kladno;3;0;0;4;0;0;;0;171
středa;2020-07-15;2010;Kolín;3;0;0;19;1;1;;0;143
středa;2020-07-15;6311;Světlá nad Sázavou;0;0;0;2;0;0;;0;28
středa;2020-07-15;6312;Telč;0;0;0;0;0;0;;0;10
středa;2020-07-15;2011;Kralupy nad Vltavou;0;0;0;1;0;0;;0;37
čtvrtek;2020-07-16;3202;Domažlice;0;0;0;1;0;-1;;0;16
čtvrtek;2020-07-16;3201;Blovice;0;0;0;0;0;0;;0;8
čtvrtek;2020-07-16;7110;Šternberk;0;0;0;0;0;0;;0;27
čtvrtek;2020-07-16;7111;Šumperk;0;0;0;0;0;0;;0;51
čtvrtek;2020-07-16;7109;Přerov;0;0;0;4;2;1;;0;81
čtvrtek;2020-07-16;3117;Vodňany;0;0;0;0;0;0;;0;75
čtvrtek;2020-07-16;3116;Vimperk;0;0;0;0;0;0;;0;11
čtvrtek;2020-07-16;7108;Prostějov;6;0;0;9;0;0;;0;79
čtvrtek;2020-07-16;3115;Týn nad Vltavou;0;0;0;0;0;0;;0;10
čtvrtek;2020-07-16;3114;Třeboň;1;0;0;2;0;0;;0;36
čtvrtek;2020-07-16;7107;Olomouc;17;0;0;32;1;1;2;2;345
čtvrtek;2020-07-16;7105;Litovel;1;0;0;1;-1;0;;1;21
čtvrtek;2020-07-16;7106;Mohelnice;0;0;0;0;0;0;;0;10
čtvrtek;2020-07-16;3113;Trhové Sviny;0;0;0;0;0;0;;0;7
čtvrtek;2020-07-16;3112;Tábor;2;0;0;4;1;1;;0;76
čtvrtek;2020-07-16;7104;Lipník nad Bečvou;0;0;0;0;0;0;;0;29
čtvrtek;2020-07-16;3111;Strakonice;0;0;0;2;0;0;;0;45
čtvrtek;2020-07-16;7103;Konice;0;0;0;0;0;0;;0;14
čtvrtek;2020-07-16;3110;Soběslav;0;0;0;0;0;0;;0;10
čtvrtek;2020-07-16;7102;Jeseník;0;0;0;0;0;0;;0;34
čtvrtek;2020-07-16;7101;Hranice;1;0;0;1;0;0;;0;51
čtvrtek;2020-07-16;3109;Prachatice;3;0;0;4;0;0;;0;40
čtvrtek;2020-07-16;6421;Židlochovice;0;0;0;0;0;0;;0;36
čtvrtek;2020-07-16;3107;Milevsko;0;0;0;0;0;0;;0;11
čtvrtek;2020-07-16;3108;Písek;0;0;0;0;0;0;;0;49
čtvrtek;2020-07-16;6420;Znojmo;4;0;0;8;0;0;;0;81
čtvrtek;2020-07-16;6419;Vyškov;0;0;0;0;0;0;;0;32
čtvrtek;2020-07-16;3106;Kaplice;0;0;0;0;0;0;;0;12
čtvrtek;2020-07-16;6418;Veselí nad Moravou;3;0;0;3;0;0;;0;51
čtvrtek;2020-07-16;3105;Jindřichův Hradec;0;0;0;1;0;0;;0;51
čtvrtek;2020-07-16;6417;Tišnov;0;0;0;0;0;0;;0;55
čtvrtek;2020-07-16;3104;Dačice;0;0;0;0;0;0;;0;17
čtvrtek;2020-07-16;6416;Šlapanice;2;0;0;3;0;0;;0;69
čtvrtek;2020-07-16;3103;Český Krumlov;0;0;0;0;0;0;;0;23
čtvrtek;2020-07-16;3102;České Budějovice;0;0;0;1;1;0;;0;92
čtvrtek;2020-07-16;6415;Slavkov u Brna;2;0;0;3;0;0;;0;23
čtvrtek;2020-07-16;3101;Blatná;0;0;0;0;0;0;;0;7
čtvrtek;2020-07-16;6414;Rosice;1;0;0;1;0;0;;0;22
čtvrtek;2020-07-16;6413;Pohořelice;0;0;0;0;0;0;;0;13
čtvrtek;2020-07-16;2026;Votice;0;0;0;0;0;0;;0;11
čtvrtek;2020-07-16;2025;Vlašim;0;0;0;0;0;0;;0;29
čtvrtek;2020-07-16;6411;Mikulov;0;0;0;0;0;0;;0;19
čtvrtek;2020-07-16;6412;Moravský Krumlov;0;0;0;0;0;0;;0;19
čtvrtek;2020-07-16;2024;Slaný;0;0;0;1;0;0;;0;34
čtvrtek;2020-07-16;6409;Kuřim;0;0;0;0;0;0;;0;35
čtvrtek;2020-07-16;6410;Kyjov;6;1;0;7;1;0;1;1;89
čtvrtek;2020-07-16;2023;Sedlčany;0;0;0;0;0;0;;0;13
čtvrtek;2020-07-16;2022;Říčany;5;0;0;7;1;1;;0;129
čtvrtek;2020-07-16;2020;Příbram;1;0;0;6;0;0;;0;41
čtvrtek;2020-07-16;6407;Hustopeče;3;0;0;3;0;0;;0;38
čtvrtek;2020-07-16;6408;Ivančice;2;0;0;5;1;1;;0;16
čtvrtek;2020-07-16;2021;Rakovník;0;0;0;0;0;0;;0;64
čtvrtek;2020-07-16;6406;Hodonín;0;0;0;0;0;0;;0;62
čtvrtek;2020-07-16;2019;Poděbrady;4;0;0;9;1;1;3;1;66
čtvrtek;2020-07-16;6405;Bučovice;0;0;0;0;0;0;;0;9
čtvrtek;2020-07-16;2018;Nymburk;1;0;0;1;0;0;1;1;50
čtvrtek;2020-07-16;6404;Břeclav;1;0;0;4;0;0;;0;61
čtvrtek;2020-07-16;2017;Neratovice;13;2;0;15;2;0;;0;65
čtvrtek;2020-07-16;6403;Brno;17;2;0;37;5;0;2;2;591
čtvrtek;2020-07-16;6402;Boskovice;0;0;0;0;0;0;;0;65
čtvrtek;2020-07-16;2016;Mnichovo Hradiště;0;0;0;0;0;0;;0;15
čtvrtek;2020-07-16;2015;Mladá Boleslav;0;0;0;5;0;0;;0;109
čtvrtek;2020-07-16;6401;Blansko;0;0;0;0;0;0;;0;84
čtvrtek;2020-07-16;2014;Mělník;8;0;0;8;0;0;;0;53
čtvrtek;2020-07-16;6315;Žďár nad Sázavou;4;0;0;4;0;0;;0;44
čtvrtek;2020-07-16;2013;Lysá nad Labem;0;0;0;2;0;0;;0;34
čtvrtek;2020-07-16;6313;Třebíč;1;0;0;4;0;0;;0;87
čtvrtek;2020-07-16;6314;Velké Meziříčí;0;0;0;0;0;0;;0;27
čtvrtek;2020-07-16;2012;Kutná Hora;9;1;0;48;5;0;;0;262
čtvrtek;2020-07-16;5101;Česká Lípa;3;0;0;4;0;0;;0;68
čtvrtek;2020-07-16;4216;Žatec;0;0;0;0;0;0;;0;9
čtvrtek;2020-07-16;8016;Odry;2;0;0;3;0;0;;0;66
čtvrtek;2020-07-16;8017;Opava;4;1;0;4;0;0;;0;173
čtvrtek;2020-07-16;8018;Orlová;14;4;1;81;9;1;10;3;506
čtvrtek;2020-07-16;8014;Krnov;0;0;0;1;0;0;;0;81
čtvrtek;2020-07-16;4214;Ústí nad Labem;0;0;0;7;2;2;;0;54
čtvrtek;2020-07-16;8015;Nový Jičín;15;0;0;25;0;0;;0;398
čtvrtek;2020-07-16;4215;Varnsdorf;0;0;0;0;0;0;;0;8
čtvrtek;2020-07-16;4213;Teplice;1;0;0;3;1;0;;0;51
čtvrtek;2020-07-16;8013;Kravaře;3;0;0;4;0;0;;0;38
čtvrtek;2020-07-16;8012;Kopřivnice;3;1;0;4;1;0;;0;248
čtvrtek;2020-07-16;4212;Rumburk;0;0;0;0;0;0;;0;26
čtvrtek;2020-07-16;8011;Karviná;48;6;0;170;15;4;10;4;980
čtvrtek;2020-07-16;8010;Jablunkov;1;0;0;4;0;0;;0;165
čtvrtek;2020-07-16;4211;Roudnice nad Labem;0;0;0;2;0;0;;0;24
čtvrtek;2020-07-16;4210;Podbořany;0;0;0;1;0;0;;0;4
čtvrtek;2020-07-16;4209;Most;1;0;0;4;2;2;1;1;30
čtvrtek;2020-07-16;8009;Hlučín;11;0;0;17;2;2;;0;175
čtvrtek;2020-07-16;8008;Havířov;59;12;6;244;29;10;12;3;1536
čtvrtek;2020-07-16;4208;Lovosice;0;0;0;1;1;0;;0;12
čtvrtek;2020-07-16;4207;Louny;0;0;0;0;0;0;;0;17
čtvrtek;2020-07-16;4206;Litvínov;0;0;0;1;1;1;;0;21
čtvrtek;2020-07-16;4205;Litoměřice;0;0;0;8;6;3;;0;36
čtvrtek;2020-07-16;4204;Kadaň;0;0;0;1;0;0;;0;20
čtvrtek;2020-07-16;4203;Chomutov;1;0;0;1;0;0;;0;35
čtvrtek;2020-07-16;8007;Frýdlant nad Ostravicí;3;0;0;8;0;0;;0;179
čtvrtek;2020-07-16;4202;Děčín;0;0;0;1;0;0;;0;24
čtvrtek;2020-07-16;4107;Sokolov;0;0;0;1;1;1;;0;58
čtvrtek;2020-07-16;8006;Frýdek-Místek;35;5;3;80;6;4;5;3;1071
čtvrtek;2020-07-16;4201;Bílina;0;0;0;0;0;0;;0;6
čtvrtek;2020-07-16;8005;Frenštát pod Radhoštěm;2;0;0;2;0;0;;0;93
čtvrtek;2020-07-16;8004;Český Těšín;25;1;1;52;3;3;2;0;263
čtvrtek;2020-07-16;4106;Ostrov;0;0;0;1;0;0;;0;20
čtvrtek;2020-07-16;8003;Bruntál;1;0;0;4;1;0;;0;39
čtvrtek;2020-07-16;4105;Mariánské Lázně;0;0;0;1;0;0;;0;19
čtvrtek;2020-07-16;8002;Bohumín;8;1;1;27;3;3;;1;273
čtvrtek;2020-07-16;4104;Kraslice;0;0;0;0;0;0;;0;4
čtvrtek;2020-07-16;8001;Bílovec;6;1;1;12;1;1;1;1;172
čtvrtek;2020-07-16;4103;Karlovy Vary;0;0;0;1;0;0;;0;56
čtvrtek;2020-07-16;7213;Zlín;0;0;0;2;1;1;;0;120
čtvrtek;2020-07-16;4102;Cheb;0;0;0;1;0;0;;0;40
čtvrtek;2020-07-16;7212;Vsetín;0;0;0;2;2;0;;0;52
čtvrtek;2020-07-16;4101;Aš;0;0;0;0;0;0;;0;15
čtvrtek;2020-07-16;7211;Vizovice;1;0;0;1;0;0;;0;29
čtvrtek;2020-07-16;3215;Tachov;0;0;0;0;0;0;;0;17
čtvrtek;2020-07-16;3214;Sušice;1;1;0;2;2;1;;0;16
čtvrtek;2020-07-16;7210;Valašské Meziříčí;4;0;0;5;0;0;;0;54
čtvrtek;2020-07-16;7209;Valašské Klobouky;0;0;0;0;0;0;;0;28
čtvrtek;2020-07-16;7112;Uničov;0;0;0;1;1;1;;0;11
čtvrtek;2020-07-16;7208;Uherský Brod;11;1;0;14;2;1;3;2;142
čtvrtek;2020-07-16;3213;Stříbro;0;0;0;0;0;0;;0;10
čtvrtek;2020-07-16;3212;Stod;0;0;0;0;0;0;;0;16
čtvrtek;2020-07-16;7207;Uherské Hradiště;10;1;1;13;1;1;;0;330
čtvrtek;2020-07-16;3211;Rokycany;0;0;0;0;0;0;;0;29
čtvrtek;2020-07-16;3210;Přeštice;0;0;0;0;0;0;;0;13
čtvrtek;2020-07-16;7206;Rožnov pod Radhoštěm;6;0;0;6;0;0;;0;94
čtvrtek;2020-07-16;3209;Plzeň;3;0;0;8;0;0;;0;150
čtvrtek;2020-07-16;7205;Otrokovice;0;0;0;0;0;0;;0;55
čtvrtek;2020-07-16;3208;Nýřany;0;0;0;0;0;0;;0;37
čtvrtek;2020-07-16;3207;Nepomuk;0;0;0;1;0;0;;0;13
čtvrtek;2020-07-16;7204;Luhačovice;0;0;0;0;0;0;;0;15
čtvrtek;2020-07-16;7203;Kroměříž;3;2;1;3;2;1;;0;65
čtvrtek;2020-07-16;7202;Holešov;0;0;0;0;0;0;;0;10
čtvrtek;2020-07-16;3206;Kralovice;0;0;0;0;0;0;;0;13
čtvrtek;2020-07-16;7201;Bystřice pod Hostýnem;0;0;0;1;0;0;;0;11
čtvrtek;2020-07-16;3205;Klatovy;1;0;0;1;0;0;;0;46
čtvrtek;2020-07-16;3204;Horšovský Týn;0;0;0;0;0;0;;0;9
čtvrtek;2020-07-16;7113;Zábřeh;0;0;0;0;0;0;;0;25
čtvrtek;2020-07-16;3203;Horažďovice;0;0;0;0;0;0;;0;4
čtvrtek;2020-07-16;2011;Kralupy nad Vltavou;0;0;0;1;0;0;;0;34
čtvrtek;2020-07-16;6312;Telč;0;0;0;0;0;0;;0;13
čtvrtek;2020-07-16;6311;Světlá nad Sázavou;0;0;0;1;0;0;;0;27
čtvrtek;2020-07-16;2010;Kolín;2;1;1;20;2;2;;0;147
čtvrtek;2020-07-16;2009;Kladno;3;0;0;4;0;0;;0;176
čtvrtek;2020-07-16;6310;Pelhřimov;0;0;0;1;0;0;;0;57
čtvrtek;2020-07-16;2008;Hořovice;1;0;0;1;0;0;;0;38
čtvrtek;2020-07-16;6309;Pacov;0;0;0;0;0;0;;0;7
čtvrtek;2020-07-16;6308;Nové Město na Moravě;0;0;0;0;0;0;;0;20
čtvrtek;2020-07-16;2007;Dobříš;0;0;0;1;0;0;;0;25
čtvrtek;2020-07-16;2005;Černošice;14;1;0;28;1;0;;0;280
čtvrtek;2020-07-16;2006;Český Brod;0;0;0;0;0;0;;0;26
čtvrtek;2020-07-16;6307;Náměšť nad Oslavou;0;0;0;0;0;0;;0;12
čtvrtek;2020-07-16;6306;Moravské Budějovice;0;0;0;0;0;0;;0;20
čtvrtek;2020-07-16;2004;Čáslav;1;0;0;4;0;0;;0;123
čtvrtek;2020-07-16;6304;Chotěboř;0;0;0;0;0;0;;0;21
čtvrtek;2020-07-16;2002;Beroun;0;0;0;2;0;0;;0;88
čtvrtek;2020-07-16;2003;Brandýs n.L.- St.Boleslav;5;0;0;14;0;0;;0;196
čtvrtek;2020-07-16;6305;Jihlava;19;4;4;33;4;4;;0;406
